title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Luqaimat Talia,4.4,193,restaurants,West Dammam Al Faisaliyah,,,26.4189037,50.01899580000001,,,,Dammam
Light & Grilled,4.6,162,restaurants,West Dammam Al Faisaliyah,,,26.363572,50.073731,,,,Dammam
Crepe Roll,4.3,78,restaurants,West Dammam Al Faisaliyah,,,26.468419,50.0471405,,,,Dammam
Twin Manakish,4.2,26,restaurants,West Dammam Al Faisaliyah,,,26.4189195,50.0187584,,,,Dammam
Kottouf Sweets,4.6,148,restaurants,West Dammam Al Faisaliyah,,,26.3897929,50.0654352,,,,Dammam
Koshary LOOZ W WARD,4.6,45,restaurants,West Dammam Al Faisaliyah,,,26.45463257620552,50.09200176627044,,,,Dammam
Fidda Logimat,4.6,240,restaurants,West Dammam Al Faisaliyah,,,26.453867,50.096669,,,,Dammam
Blue ice,4.8,8,restaurants,West Dammam Al Faisaliyah,,,26.4562626973723,50.08130951471521,,,,Dammam
Mango Mix,4.8,32,restaurants,West Dammam Al Faisaliyah,,,26.456276,50.08132,,,,Dammam
Sour Grape Leave,4.4,285,restaurants,West Dammam Al Faisaliyah,,,26.43581,50.046965,,,,Dammam
G Jar,4.3,172,restaurants,West Dammam Al Faisaliyah,,,26.4359495,50.0470297,,,,Dammam
Mr. Maosub Resturant,4.2,107,restaurants,West Dammam Al Faisaliyah,,,26.4336564,50.04590049999999,,,,Dammam
yours,4.4,98,restaurants,King Fahd University of Petroleum and Minerals,,,26.2824572,50.197599,,,,Dhahran
okai,4.1,406,restaurants,King Fahd University of Petroleum and Minerals,,,26.2824572,50.197599,,,,Dhahran
Kutlet,3.7,56,restaurants,King Fahd University of Petroleum and Minerals,,,26.2824572,50.197599,,,,Dhahran
Aseer Restaurant,4.0,79,restaurants,King Fahd University of Petroleum and Minerals,,,26.2691766,50.1899643,,,,Dhahran
Al Fakhriya Dam Buffet,3.6,24,restaurants,King Fahd University of Petroleum and Minerals,,,26.354263,50.099354,,,,Dhahran
Alliwa' Al'akhdar Restaurant,4.3,186,restaurants,King Fahd University of Petroleum and Minerals,,,26.2912619,50.2015462,,,,Dhahran
Bakely,5.0,2,restaurants,King Fahd University of Petroleum and Minerals,,,26.3509375,50.09368749999999,,,,Dhahran
Mizo,4.1,26,restaurants,Al Khobar Promenade,,,26.303785,50.203847,,,,Khobar
Grape Leaves Soma,4.7,291,restaurants,Al Khobar Promenade,,,26.294137,50.195915,,,,Khobar
Shawati Al Khalij,4.2,130,restaurants,Al Khobar Promenade,,,26.2884722,50.1898333,,,,Khobar
Baby Tais,4.5,135,restaurants,Al Khobar Promenade,,,26.2947589,50.1966994,,,,Khobar
Shaghaf Kitchen For Serving Meals,4.1,14,restaurants,Al Khobar Promenade,,,26.41046484527324,50.1809372748688,,,,Khobar
Pink Duck,0.0,0,restaurants,Al Khobar Promenade,,,26.29434298427166,50.1966583932541,,,,Khobar
Shashlik,4.5,8,restaurants,Prince Mohammed Bin Fahd University,,,26.300292,50.14844,,,,Khobar
Mandi Al Ahsa,4.3,175,restaurants,Prince Mohammed Bin Fahd University,,,26.3000001,50.1983286,,,,Khobar
Effect Coffee,5.0,9,restaurants,Prince Mohammed Bin Fahd University,,,26.2974696,50.1785601,,,,Khobar
Ladha Ezzo,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.29835012758984,50.18889504232855,,,,Khobar
karak aziz,4.6,117,restaurants,Prince Mohammed Bin Fahd University,,,26.2983107,50.1890442,,,,Khobar
Oceana,4.4,33,restaurants,Prince Mohammed Bin Fahd University,,,26.4782392,50.1171733,,,,Khobar
Chef Hassan Restaurant,4.3,531,restaurants,Prince Mohammed Bin Fahd University,,,26.441779,50.077956,,,,Khobar
Nkht Balah,4.3,130,restaurants,Prince Mohammed Bin Fahd University,,,26.4010683,50.0645264,,,,Khobar
Yaki,4.4,34,restaurants,Prince Mohammed Bin Fahd University,,,26.3051536,50.2169732,,,,Khobar
Kazoya,4.9,14,restaurants,Prince Mohammed Bin Fahd University,,,26.3051536,50.2169732,,,,Khobar
OK BAB KOREAN RESTAURANT,5.0,7,restaurants,Tamimi Markets Khobar,,,26.28395737835264,50.19578174788512,,,,Khobar
JIN GO GAI,4.9,44,restaurants,Tamimi Markets Khobar,,,26.283201,50.208573,,,,Khobar
Copper Chandni,4.4,68,restaurants,Tamimi Markets Khobar,,,26.2838496,50.22008772765108,,,,Khobar
China Town,4.4,49,restaurants,Tamimi Markets Khobar,,,26.283765,50.196002,,,,Khobar
Palace India,2.0,1,restaurants,Tamimi Markets Khobar,,,26.2837107,50.1961774,,,,Khobar
Texas Roadhouse,4.5,107,restaurants,Tamimi Markets Khobar,,,26.2835625,50.2199375,,,,Khobar
MAD BOBA,5.0,2,restaurants,Tamimi Markets Khobar,,,26.28275129999999,50.2124034,,,,Khobar
HIL and saffron cafe,4.8,9,restaurants,Tamimi Markets Khobar,,,26.28439210000001,50.189079,,,,Khobar
Antar sandwich,4.2,5,restaurants,Al Khobar Promenade,,,26.2737431,50.1862069,,,,Khobar
Mama Noura,4.3,2567,restaurants,Al Khobar Promenade,,,26.4054843478283,50.05706266448747,,,,Khobar
abaq tea,4.5,79,restaurants,Al Khobar Promenade,,,26.4342984,50.1286277,,,,Khobar
Shaabiyat Tihama,4.1,201,restaurants,Jubail Industrial City,,,26.9810963,49.66492909999999,,,,Jubail
Madghut Wabahar,3.8,117,restaurants,Jubail Industrial City,,,26.97446009760207,49.64678832390614,,,,Jubail
Manakish AL Jawhara,4.2,9,restaurants,Jubail Industrial City,,,26.97419824183211,49.64684606252718,,,,Jubail
CHEFS GRILL,3.9,14,restaurants,Jubail Industrial City,,,26.9730556060064,49.64760202209016,,,,Jubail
Alkhair Delicious Restaurant,3.8,250,restaurants,Jubail Industrial City,,,26.969485,49.64812354788511,,,,Jubail
Dom Bakery,4.8,13,restaurants,Jubail Industrial City,,,26.96933629911615,49.64537023072317,,,,Jubail
Sanabel Jubail,4.5,62,restaurants,Jubail Industrial City,,,26.9617375,49.6743906,,,,Jubail
Jadid Atiaf Bukhari Restaurant,3.7,11,restaurants,Jubail Industrial City,,,26.95885700751022,49.67561267182768,,,,Jubail
Bait AlWalaim,4.3,83,restaurants,Jubail Industrial City,,,26.9281674143002,49.70329667966207,,,,Jubail
Kunafat Mudhyaf,5.0,6,restaurants,Jubail Industrial City,,,26.92946135122859,49.71579164418032,,,,Jubail
Rboa Sanaa,4.3,43,restaurants,Jubail Industrial City,,,26.9292617,49.7155611,,,,Jubail
Kebabgy Corner,4.4,136,restaurants,Al Waha District,,,26.4803161,50.13260330000001,,,,Dammam
Antar sandwich,4.0,12,restaurants,Al Waha District,,,26.4323918,50.0724421,,,,Dammam
BURGER WAQF,4.4,111,restaurants,Al Waha District,,,26.42839257347667,50.07444219877662,,,,Dammam
Mazmoiselle Grape Leaves,3.7,3,restaurants,Al Waha District,,,26.4284262,50.0744194,,,,Dammam
Utti,4.2,284,restaurants,Al Waha District,,,26.4082090208394,50.10867407546309,,,,Dammam
Chickless Ice Cream,4.4,7,restaurants,Al Waha District,,,26.4081874,50.1086553,,,,Dammam
Archi,4.6,539,restaurants,Al Waha District,,,26.4117097,50.0934235,,,,Dammam
Costa Juice,5.0,5,restaurants,Al Waha District,,,26.407151,50.108131,,,,Dammam
Pen Roastery,2.5,4,restaurants,Al Waha District,,,26.40688428175008,50.11296620429916,,,,Dammam
Romansi Al Sharqiya,4.3,1215,restaurants,Al Waha District,,,26.40670861114646,50.10772547790983,,,,Dammam
El Hijazi Liver,4.6,170,restaurants,Al Waha District,,,26.4065025,50.1076298,,,,Dammam
Cinnzeo,4.2,43,restaurants,Aramco Residential Compound,,,26.330865,50.162333,,,,Dhahran
Diet Center,4.4,122,restaurants,Aramco Residential Compound,,,26.303589,50.205571,,,,Dhahran
Alexandria for Sea Food,4.5,195,restaurants,Aramco Residential Compound,,,26.2873556,50.2124265,,,,Dhahran
Kottu Hut,4.5,55,restaurants,Aramco Residential Compound,,,26.26703406305763,50.21267399940566,,,,Dhahran
Johnny Rockets,4.2,58,restaurants,Aramco Residential Compound,,,26.303604,50.205953,,,,Dhahran
Chicken Rocket Chargha,3.7,18,restaurants,Aramco Residential Compound,,,26.2961699,50.2098278,,,,Dhahran
The legend  of Chocolate,4.6,116,restaurants,Aramco Residential Compound,,,26.30300934375448,50.20635696220397,,,,Dhahran
Chicken Tikka,4.1,179,restaurants,Aramco Residential Compound,,,26.2961851,50.20988219999999,,,,Dhahran
MLW,4.7,7,restaurants,East Dammam Al Adamah,,,26.4383132776023,50.1151348969589,,,,Dammam
SEABAR,4.0,4,restaurants,Tamimi Markets Khobar,,,26.2912101,50.2022549,,,,Khobar
Mr. Falafel,4.1,111,restaurants,Tamimi Markets Khobar,,,26.29099231544019,50.21738137055219,,,,Khobar
Poca Coffee & Tiramisu,0.0,0,restaurants,Tamimi Markets Khobar,,,26.2907386334202,50.2157504325409,,,,Khobar
Madhbiah,4.1,147,restaurants,Tamimi Markets Khobar,,,26.291034,50.197085,,,,Khobar
Mintwent,0.0,0,restaurants,Tamimi Markets Khobar,,,26.29109350474872,50.19562753684007,,,,Khobar
Steak House Burger,4.0,18,restaurants,Al Waha District,,,26.4602732,50.1209473,,,,Dammam
Steak House,4.3,73,restaurants,Al Waha District,,,26.4602732,50.1209473,,,,Dammam
Uncle Moes,4.0,21,restaurants,Al Waha District,,,26.460266,50.120992,,,,Dammam
Fire Grill,3.9,263,restaurants,Al Waha District,,,26.460296,50.120979,,,,Dammam
Little Caesar's pizza,4.4,443,restaurants,Al Waha District,,,26.453699,50.096459,,,,Dammam
Manto Rose,4.6,49,restaurants,Al Waha District,,,26.462458,50.114322,,,,Dammam
Fattah and Snobar,4.2,1229,restaurants,Al Waha District,,,26.455162,50.097016,,,,Dammam
Ibdha al-khaleej,4.4,185,restaurants,Al Waha District,,,26.4555325,50.0970042,,,,Dammam
Royal Malabar,4.4,74,restaurants,Al Waha District,,,26.455774,50.097043,,,,Dammam
Shawermat Express,4.1,36,restaurants,Al Waha District,,,26.4550089,50.09641740000001,,,,Dammam
Tarka Restaurant,4.2,41,restaurants,Al Khobar Gate,,,26.2986833,50.2193982,,,,Khobar
OMYO BURGER,4.1,61,restaurants,Al Khobar Gate,,,26.29872989999999,50.21017759999999,,,,Khobar
La Casa Pasta,4.3,1190,restaurants,Al Khobar Gate,,,26.30495,50.19679,,,,Khobar
Kudu,4.4,821,restaurants,Al Khobar Gate,,,26.3048654,50.196676,,,,Khobar
BerryCho,4.9,7,restaurants,Al Khobar Gate,,,26.34244290947216,50.20275132883605,,,,Khobar
Fire Grill,4.3,281,restaurants,Al Khobar Gate,,,26.2990426,50.2231826,,,,Khobar
Qamosh,4.5,348,restaurants,Al Khobar Gate,,,26.2980625,50.2188125,,,,Khobar
Al Mukhtas Sandwiches,4.5,65,restaurants,Tamimi Markets Khobar,,,26.32284206286324,50.15880586441801,,,,Khobar
BF Joint,4.6,73,restaurants,Tamimi Markets Khobar,,,26.32283997309681,50.15866444103089,,,,Khobar
YeYe Burger,4.5,269,restaurants,Tamimi Markets Khobar,,,26.30565154477303,50.19393503988113,,,,Khobar
Oakberry,4.7,137,restaurants,Tamimi Markets Khobar,,,26.3054952,50.1946745,,,,Khobar
Bastah Karak,4.5,516,restaurants,Tamimi Markets Khobar,,,26.305243,50.195357,,,,Khobar
The Cuts Urban Kitchen,4.6,522,restaurants,Tamimi Markets Khobar,,,26.305463,50.194002,,,,Khobar
Hungry Bunny,4.1,73,restaurants,Tamimi Markets Khobar,,,26.30453856094659,50.200201010273,,,,Khobar
Melenzane,4.5,151,restaurants,Tamimi Markets Khobar,,,26.305382,50.194085,,,,Khobar
Crunchy Chicken,3.0,1,restaurants,Tamimi Markets Khobar,,,26.30448853407103,50.19986953005944,,,,Khobar
Alaker Sweets,4.5,618,restaurants,Tamimi Markets Khobar,,,26.30539791987184,50.19356215396726,,,,Khobar
Star Juice,3.6,5,restaurants,Al Bayoniya Area,,,26.355511,50.099254,,,,Khobar
Wing King,4.1,16,restaurants,Al Bayoniya Area,,,26.2388478,50.19839989999999,,,,Khobar
FADECO,5.0,1,restaurants,Al Bayoniya Area,,,26.4050586,50.132257,,,,Khobar
Crazy Juice,4.5,110,restaurants,Al Bayoniya Area,,,26.414137,50.119958,,,,Khobar
Burger Site,4.5,216,restaurants,Al Waha District,,,26.464178,50.121569,,,,Dammam
Ajayel,4.3,237,restaurants,Al Waha District,,,26.4641907,50.1215492,,,,Dammam
Drwazt Al Sayyad,4.7,34,restaurants,Al Waha District,,,26.45662,50.092481,,,,Dammam
Rawasi Al Bahr,4.4,18,restaurants,Al Waha District,,,26.4560799,50.0919673,,,,Dammam
Nakhat Alsharq,4.5,250,restaurants,Al Waha District,,,26.45928934002066,50.09354075515596,,,,Dammam
Beach Park,4.8,25,restaurants,Al Waha District,,,26.466332,50.123126,,,,Dammam
Bab Bw Khawkha,4.3,151,restaurants,Al Waha District,,,26.459394,50.091343,,,,Dammam
Bastoogg,4.5,526,restaurants,Al Waha District,,,26.4588062,50.0908558,,,,Dammam
Shawaya House,4.4,1041,restaurants,Al Waha District,,,26.428627,50.096511,,,,Dammam
MISHWAR,4.3,731,restaurants,Al Rakah,,,26.32691394053366,50.16775980520171,,,,Khobar
Spark,4.3,35,restaurants,Al Rakah,,,26.3322679,50.1611327,,,,Khobar
Kunafat Al Saidawi,4.4,69,restaurants,Al Rakah,,,26.3312984,50.1621357,,,,Khobar
Khafif,3.9,14,restaurants,Al Rakah,,,26.331159,50.162136,,,,Khobar
Shawarma King,3.6,284,restaurants,Al Rakah,,,26.3307646,50.16251100000001,,,,Khobar
BAGA,0.0,0,restaurants,Al Rakah,,,26.30717609700019,50.22482268954926,,,,Khobar
BURGERINA,3.6,75,restaurants,Al Rakah,,,26.33068071767322,50.16248118898962,,,,Khobar
Newtons,4.7,7,restaurants,Al Rakah,,,26.331699,50.161241,,,,Khobar
CHICKEN LAND,3.8,39,restaurants,Al Rakah,,,26.3306699,50.162276,,,,Khobar
Monroe,4.8,16,restaurants,Al Rakah,,,26.30695626527077,50.22471286931151,,,,Khobar
La Casa Pasta,4.3,1182,restaurants,Al Rakah,,,26.360012,50.189331,,,,Khobar
PAPA JOHNS PIZZA,4.2,680,restaurants,Al Rakah,,,26.3598849,50.1890051,,,,Khobar
Pink Moments,3.5,6,restaurants,Al Rakah,,,26.3492279,50.19928780000001,,,,Khobar
Kunafat Al Saidawi,5.0,1,restaurants,Al Khobar Gate,,,26.3042665156278,50.20050556319464,,,,Khobar
Akkad Sweets,4.6,14,restaurants,Al Khobar Gate,,,26.3042539,50.200488,,,,Khobar
Signature,4.4,464,restaurants,Al Khobar Gate,,,26.304166,50.200503,,,,Khobar
Subway,4.2,191,restaurants,Al Khobar Gate,,,26.304358,50.200217,,,,Khobar
specialty bean,4.8,6,restaurants,Al Khobar Gate,,,26.30010395053232,50.21990383576146,,,,Khobar
Moshi,4.5,160,restaurants,Al Khobar Gate,,,26.3043191,50.2000841,,,,Khobar
And Chikny,3.9,78,restaurants,Al Khobar Gate,,,26.30432249999999,50.20006459999999,,,,Khobar
sarab,5.0,1,restaurants,Al Khobar Gate,,,26.30004062966011,50.22019865581969,,,,Khobar
Diwaniyah Aldiwan,0.0,0,restaurants,King Fahd Park Dammam,,,26.4172838,50.0610387,,,,Dammam
YUMMY MUNCH,4.6,16,restaurants,King Fahd Park Dammam,,,26.39952705152969,50.08153251163942,,,,Dammam
Best Coffee express,5.0,1,restaurants,King Fahd Park Dammam,,,26.42864549999999,50.06828160000001,,,,Dammam
Best Coffee,4.6,7,restaurants,King Fahd Park Dammam,,,26.428944,50.068417,,,,Dammam
Dom Bakery,5.0,1,restaurants,King Fahd Park Dammam,,,26.4065693,50.0933432,,,,Dammam
EUPHORIA Grilled burger,3.8,8,restaurants,King Fahd Park Dammam,,,26.400537,50.086266,,,,Dammam
Billa,4.6,105,restaurants,Central Khobar Area,,,26.3075625,50.1811719,,,,Khobar
V BOUTIQUE,4.5,16,restaurants,Central Khobar Area,,,26.3075637,50.1810985,,,,Khobar
Olive Branch,4.3,329,restaurants,Central Khobar Area,,,26.3057853,50.2113356,,,,Khobar
Tim Horton,4.6,260,restaurants,Central Khobar Area,,,26.299312,50.181514,,,,Khobar
Mousseline,4.7,255,restaurants,Central Khobar Area,,,26.30759949999999,50.1809204,,,,Khobar
Mousseline,4.6,368,restaurants,East Dammam Al Adamah,,,26.400089,50.1049,,,,Dammam
Tgdeemat,4.5,574,restaurants,East Dammam Al Adamah,,,26.40078,50.098387,,,,Dammam
Be,3.0,6,restaurants,East Dammam Al Adamah,,,26.4091972,50.07341340000001,,,,Dammam
lazeza,4.3,3,restaurants,East Dammam Al Adamah,,,26.4091972,50.07341340000001,,,,Dammam
Magic Juice,4.6,59,restaurants,East Dammam Al Adamah,,,26.403998,50.084076,,,,Dammam
Bitten,4.3,256,restaurants,East Dammam Al Adamah,,,26.4003125,50.0963125,,,,Dammam
Basbousat Al Basha,4.5,6,restaurants,East Dammam Al Adamah,,,26.3988529,50.1041312,,,,Dammam
Golden Basbosti,4.5,60,restaurants,East Dammam Al Adamah,,,26.39881267283631,50.10416333250618,,,,Dammam
Falafel Themar,4.2,281,restaurants,King Fahd University of Petroleum and Minerals,,,26.3807992,50.0569249,,,,Dhahran
fwaal bidawr altaayif,3.8,109,restaurants,King Fahd University of Petroleum and Minerals,,,26.39881294145744,50.08734224113922,,,,Dhahran
Basmah,4.7,177,restaurants,King Fahd University of Petroleum and Minerals,,,26.380906,50.056954,,,,Dhahran
LaBouchee,5.0,6,restaurants,King Fahd University of Petroleum and Minerals,,,26.3810131,50.05659439999999,,,,Dhahran
Msskeet,4.5,84,restaurants,King Fahd University of Petroleum and Minerals,,,26.3812611694717,50.05642481512636,,,,Dhahran
Samosa Al Chef,4.7,82,restaurants,King Fahd University of Petroleum and Minerals,,,26.381567,50.056739,,,,Dhahran
Add Burger,4.5,83,restaurants,King Fahd University of Petroleum and Minerals,,,26.3813509,50.05632869999999,,,,Dhahran
Basbousah Taste,4.5,222,restaurants,King Fahd University of Petroleum and Minerals,,,26.3816452,50.0566654,,,,Dhahran
Pastries Haif Manto Formosa,4.4,61,restaurants,King Fahd University of Petroleum and Minerals,,,26.38181226999694,50.05659887925161,,,,Dhahran
Bee and Honey,5.0,1,restaurants,King Fahd University of Petroleum and Minerals,,,26.38182211145802,50.05658395767212,,,,Dhahran
Mento Formoza Heif,4.5,68,restaurants,King Fahd University of Petroleum and Minerals,,,26.381794,50.0565192,,,,Dhahran
CROISS,4.7,56,restaurants,Al Rakah,,,26.2955781,50.2205857,,,,Khobar
Boga,4.5,895,restaurants,Al Rakah,,,26.2955736,50.2205914,,,,Khobar
Outback Steakhouse,4.4,28,restaurants,Al Rakah,,,26.2952459,50.2204682,,,,Khobar
WEBER,4.1,143,restaurants,Al Rakah,,,26.2953802,50.2185448,,,,Khobar
Andelib Najd,3.0,2,restaurants,Al Rakah,,,26.2958125,50.2131875,,,,Khobar
Wahed Falafel,4.4,401,restaurants,Al Rakah,,,26.295592,50.214584,,,,Khobar
Crazy Chicken,4.2,8,restaurants,Al Rakah,,,26.2961846,50.209883,,,,Khobar
We Burger,3.7,3,restaurants,Al Rakah,,,26.2954735,50.21463350000001,,,,Khobar
Rabieh Falafel,4.4,542,restaurants,Al Bayoniya Area,,,26.415281,50.117256,,,,Khobar
Zad Ghawar -,4.3,43,restaurants,Al Bayoniya Area,,,26.21692366449975,50.20755769598858,,,,Khobar
30 Days Cafe,0.0,0,restaurants,Al Bayoniya Area,,,26.415049,50.108174,,,,Khobar
Waraq Enab Dhuq Almahashy,4.3,101,restaurants,Al Bayoniya Area,,,26.2139065,50.2079516,,,,Khobar
Ether,5.0,1,restaurants,Al Bayoniya Area,,,26.4351411,50.1263594,,,,Khobar
JULY,4.2,13,restaurants,Al Bayoniya Area,,,26.4351411,50.1263594,,,,Khobar
ERMINE,4.9,22,restaurants,Al Bayoniya Area,,,26.43522681593948,50.12642971719663,,,,Khobar
Sikh and kebab,4.3,60,restaurants,King Fahd University of Petroleum and Minerals,,,26.3836847,50.1043752,,,,Dhahran
Salt,4.7,81,restaurants,King Fahd University of Petroleum and Minerals,,,26.33531887735527,50.22566710075817,,,,Dhahran
Lamour Tiramisu & more,5.0,4,restaurants,King Fahd University of Petroleum and Minerals,,,26.3863207,50.1018763,,,,Dhahran
Lqimat Mal Awal,4.7,102,restaurants,King Fahd University of Petroleum and Minerals,,,26.3493495,50.0509734,,,,Dhahran
LARTISTO,4.1,9,restaurants,King Fahd University of Petroleum and Minerals,,,26.2509153,50.2151533,,,,Dhahran
Maqaly Zwara,4.3,85,restaurants,King Fahd University of Petroleum and Minerals,,,26.369424,50.066852,,,,Dhahran
Qasr Shada,3.7,19,restaurants,West Dammam Al Faisaliyah,,,26.3458257,50.0430799,,,,Dammam
Dhabi Al Janoub Restaurant,4.4,111,restaurants,West Dammam Al Faisaliyah,,,26.3458257,50.0430799,,,,Dammam
Mr.Delicious,3.9,42,restaurants,West Dammam Al Faisaliyah,,,26.3454233,50.04262910000001,,,,Dammam
Kees Falafel,3.7,32,restaurants,West Dammam Al Faisaliyah,,,26.4927833,50.0359195,,,,Dammam
Jawi Express,4.6,279,restaurants,West Dammam Al Faisaliyah,,,26.3491117,50.1333486,,,,Dammam
nagham oshal,4.9,7,restaurants,West Dammam Al Faisaliyah,,,26.4942197,50.0352824,,,,Dammam
Ajiad,4.4,46,restaurants,West Dammam Al Faisaliyah,,,26.49305621837864,50.03216211770361,,,,Dammam
Bukhari Ninety Restaurant,4.7,91,restaurants,West Dammam Al Faisaliyah,,,26.495877,50.031371,,,,Dammam
Waleemat Al Sharqiah,5.0,2,restaurants,West Dammam Al Faisaliyah,,,26.3454964,50.1375293,,,,Dammam
Bonavida,4.2,140,restaurants,Al Khobar Promenade,,,26.39385968172597,50.10470445949404,,,,Khobar
Thoug Luqaimat,4.6,132,restaurants,Al Khobar Promenade,,,26.363259,50.073333,,,,Khobar
Chuck E Cheese,3.9,15,restaurants,Al Khobar Promenade,,,26.309346,50.173262,,,,Khobar
ALKARAK,4.9,35,restaurants,Al Khobar Promenade,,,26.36271780000001,50.0727825,,,,Khobar
Qaser Al ratem,4.3,214,restaurants,Al Khobar Promenade,,,26.36498470893709,50.07366438288117,,,,Khobar
Pasqually's Pizza and Wings,3.4,55,restaurants,Al Khobar Promenade,,,26.3091695,50.1734716,,,,Khobar
COFFEE CODE,4.0,2,restaurants,Al Waha District,,,26.43525628414636,50.12640395644874,,,,Dammam
Duratsamad,4.1,79,restaurants,Al Waha District,,,26.45660132174789,50.0968004809836,,,,Dammam
Slider Code,4.3,20,restaurants,Al Waha District,,,26.45708,50.097052,,,,Dammam
7 Grams,4.6,302,restaurants,Al Waha District,,,26.451105,50.130984,,,,Dammam
Shawermagy,4.2,651,restaurants,Al Waha District,,,26.4619150110794,50.12138378538896,,,,Dammam
Tawook Nation,4.2,173,restaurants,West Dammam Al Faisaliyah,,,26.4514167,50.1285479,,,,Dammam
Spice,3.9,73,restaurants,West Dammam Al Faisaliyah,,,26.4514167,50.1285479,,,,Dammam
City Wok,4.0,83,restaurants,West Dammam Al Faisaliyah,,,26.4514167,50.1285479,,,,Dammam
IHOP,4.6,392,restaurants,West Dammam Al Faisaliyah,,,26.4514167,50.1285479,,,,Dammam
The Truffleers,5.0,4,restaurants,West Dammam Al Faisaliyah,,,26.39147972663729,50.03698837116393,,,,Dammam
Fruit - Fitness,3.7,14,restaurants,West Dammam Al Faisaliyah,,,26.38980440313514,50.03834309453536,,,,Dammam
Baet Nazem,4.3,116,restaurants,West Dammam Al Faisaliyah,,,26.45138949999999,50.1285995,,,,Dammam
Erous dimashq,5.0,2,restaurants,West Dammam Al Faisaliyah,,,26.4167782,50.0268286,,,,Dammam
Mays Al Qamar Restaurant,4.2,16,restaurants,West Dammam Al Faisaliyah,,,26.4708005,50.0927245,,,,Dammam
PAUL Salads,4.4,25,restaurants,West Dammam Al Faisaliyah,,,26.3913265,50.0369922,,,,Dammam
Bayaz,4.0,2,restaurants,Central Dammam Al Danah,,,26.3911786,50.03894810000001,,,,Dammam
Patchi cafe,4.6,12,restaurants,Central Dammam Al Danah,,,26.3912694,50.03878750000001,,,,Dammam
